colour,id,dayofweek-month-dayofmonth,daynumber,unixtimeint,hour
#97A8A8,1162883027605695132_2228004393,FriJan15,15,1452846481,00
#5D8888,1162883193645401810_49910096,FriJan15,15,1452846501,00
#877272,1162883206900211527_1580886,FriJan15,15,1452846502,00
#5B5050,1162883371384744012_2535536577,FriJan15,15,1452846522,00
#594C4C,1162883574162565200_2535536577,FriJan15,15,1452846546,00
#563535,1162883581614533283_2228004393,FriJan15,15,1452846547,00
#AE6565,1162883773804010171_1190317517,FriJan15,15,1452846570,00
#819898,1162883936280790223_1913220400,FriJan15,15,1452846589,00
#5C4D4D,1162883944367200959_321880197,FriJan15,15,1452846590,00
#7D6767,1162884557928443049_1476171834,FriJan15,15,1452846663,00
#716A6A,1162884790379056402_1571659066,FriJan15,15,1452846691,00
#605454,1162885282855287602_2592586949,FriJan15,15,1452846750,00
#998787,1162885636460357758_1701057025,FriJan15,15,1452846792,00
#604848,1162885686272690440_1178462785,FriJan15,15,1452846798,00
#6F7676,1162885770466706668_1913220400,FriJan15,15,1452846808,00
#8C8383,1162885825398680470_14748689,FriJan15,15,1452846814,00
#7B7373,1162885919599809813_450105820,FriJan15,15,1452846826,00
#742424,1162886210166766419_11313117,FriJan15,15,1452846860,00
#D2C5C5,1162886317877112628_267403722,FriJan15,15,1452846873,00
#355656,1162886453702041897_6245391,FriJan15,15,1452846889,00
#886868,1162886586580392519_221093125,FriJan15,15,1452846905,00
#687C7C,1162886698617007611_253456530,FriJan15,15,1452846918,00
#5F3B3B,1162886903559244310_14321681,FriJan15,15,1452846943,00
#3F2E2E,1162887383944636272_1338064968,FriJan15,15,1452847000,00
#949494,1162887487555810217_452960171,FriJan15,15,1452847012,00
#C1AAAA,1162887865614104897_10225669,FriJan15,15,1452847057,00
#875151,1162888650930607234_211535852,FriJan15,15,1452847151,00
#787F7F,1162888970093318253_1467987163,FriJan15,15,1452847189,00
#A88E8E,1162888982636005086_1473463840,FriJan15,15,1452847191,00
#734D4D,1162889466329069613_36796437,FriJan15,15,1452847248,00
#8B5656,1162889529037109168_458649556,FriJan15,15,1452847256,00
#7E7A7A,1162890352477245645_27912211,FriJan15,15,1452847354,00
#423636,1162890677845945257_15766977,FriJan15,15,1452847393,00
#5C8A8A,1162891115102179771_34217019,FriJan15,15,1452847445,00
#4B5E5E,1162891163597867912_293903137,FriJan15,15,1452847451,00
#5C4949,1162891879281431413_2281209195,FriJan15,15,1452847536,00
#856969,1162892049844698003_2592586949,FriJan15,15,1452847556,00
#548989,1162892514743322331_2592603872,FriJan15,15,1452847612,00
#A88D8D,1162893254993635964_29401529,FriJan15,15,1452847700,00
#887A7A,1162893484290647752_894264,FriJan15,15,1452847727,00
#6E4B4B,1162893576320224354_736687466,FriJan15,15,1452847738,00
#373C3C,1162893679188576088_262716344,FriJan15,15,1452847750,00
#847A7A,1162894195338652756_257045394,FriJan15,15,1452847812,00
#436F6F,1162894219740928242_249260213,FriJan15,15,1452847815,00
#D1A0A0,1162894461779601855_2273317329,FriJan15,15,1452847844,00
#B5B5B5,1162894768793954568_1701057025,FriJan15,15,1452847880,00
#492D2D,1162894834436082283_1030033265,FriJan15,15,1452847888,00
#7B6060,1162894844742641835_1983135297,FriJan15,15,1452847889,00
#948181,1162895169023282313_736687466,FriJan15,15,1452847928,00
#654747,1162895256582816635_228131727,FriJan15,15,1452847939,00
#4B2222,1162895266019172882_1271855919,FriJan15,15,1452847940,00
#4E1F1F,1162895991255739502_257045394,FriJan15,15,1452848026,00
#DAD3D3,1162896107357012248_1973428263,FriJan15,15,1452848040,00
#8C8787,1162896347545062315_223630369,FriJan15,15,1452848069,00
#9E5F5F,1162896750301777510_28953170,FriJan15,15,1452848117,00
#454646,1162897210766942766_11175919,FriJan15,15,1452848171,00
#985959,1162897516927961337_1814442865,FriJan15,15,1452848208,00
#917676,1162898041643948413_1646158029,FriJan15,15,1452848271,00
#0F0D0D,1162898164460162712_184361666,FriJan15,15,1452848285,00
#927F7F,1162898697127037329_2100660353,FriJan15,15,1452848349,00
#7D6E6E,1162899462563857264_198706823,FriJan15,15,1452848440,01
#6B4343,1162899749925278486_1359998059,FriJan15,15,1452848474,01
#452929,1162899875569319176_1832542,FriJan15,15,1452848489,01
#251515,1162899908966277824_241144407,FriJan15,15,1452848493,01
#7F8888,1162900014988432969_182582980,FriJan15,15,1452848506,01
#363636,1162900163835206823_248882310,FriJan15,15,1452848524,01
#8C7A7A,1162900225760216012_1505842607,FriJan15,15,1452848531,01
#442929,1162900266518087848_375150289,FriJan15,15,1452848536,01
#C28181,1162900482468825118_1930868025,FriJan15,15,1452848562,01
#6D6767,1162900512935550661_197032342,FriJan15,15,1452848565,01
#D4AFAF,1162901574085246708_309646534,FriJan15,15,1452848692,01
#142323,1162901730288886382_11175919,FriJan15,15,1452848710,01
#664040,1162901989566249544_1482618133,FriJan15,15,1452848741,01
#717171,1162901994496514909_4110949,FriJan15,15,1452848742,01
#1B0606,1162902135890144002_1524574505,FriJan15,15,1452848759,01
#646F6F,1162902879346724580_1440143938,FriJan15,15,1452848847,01
#584C4C,1162904641842377980_199542748,FriJan15,15,1452849057,01
#786D6D,1162904694465436851_2549019038,FriJan15,15,1452849064,01
#6A7474,1162906231148617894_271878303,FriJan15,15,1452849247,01
#AD9090,1162906357301863151_1271525343,FriJan15,15,1452849262,01
#9F8A8A,1162907526951779175_616736453,FriJan15,15,1452849401,01
#A89090,1162907851439747043_6041290,FriJan15,15,1452849440,01
#6F7F7F,1162908180544429302_2549019038,FriJan15,15,1452849479,01
#835858,1162908289224680719_1490371544,FriJan15,15,1452849492,01
#C03636,1162908635312680718_1757225762,FriJan15,15,1452849533,01
#BF7575,1162909217265952550_182842696,FriJan15,15,1452849603,01
#7A7777,1162909804326281750_312048063,FriJan15,15,1452849673,01
#CD9797,1162909991004193444_20630943,FriJan15,15,1452849695,01
#959A9A,1162910201577735571_30208584,FriJan15,15,1452849720,01
#879090,1162911588094162694_290605620,FriJan15,15,1452849885,01
#A98C8C,1162911847237638123_225293156,FriJan15,15,1452849916,01
#8A7474,1162911993147241027_1798446355,FriJan15,15,1452849934,01
#6B9292,1162912044025984167_1502178148,FriJan15,15,1452849940,01
#5D3A3A,1162913049062108683_16555218,FriJan15,15,1452850060,01
#704747,1162913462033881524_175040805,FriJan15,15,1452850109,01
#6D2323,1162914079536682475_1980716380,FriJan15,15,1452850182,01
#050909,1162914375639248361_2189992826,FriJan15,15,1452850218,01
#968B8B,1162914502107143531_2549019038,FriJan15,15,1452850233,01
#927474,1162914669250683791_1573204551,FriJan15,15,1452850253,01
#260C0C,1162914808173914024_356999056,FriJan15,15,1452850269,01
#6D4242,1162914963489573866_1107714625,FriJan15,15,1452850288,01
#928181,1162915308042943204_1119609317,FriJan15,15,1452850329,01
#7E2828,1162915694075287050_1980716380,FriJan15,15,1452850375,01
#B38E8E,1162916026593545091_294138553,FriJan15,15,1452850415,01
#397171,1162916491121153590_515848604,FriJan15,15,1452850470,01
#553333,1162916533046614670_13217821,FriJan15,15,1452850475,01
#5F5C5C,1162916600272324549_479347240,FriJan15,15,1452850483,01
#1E1313,1162916837257642023_1434766023,FriJan15,15,1452850511,01
#353535,1162917742046227651_2219882698,FriJan15,15,1452850619,01
#3F3030,1162919386304321088_1980716380,FriJan15,15,1452850815,01
#727272,1162920146641241040_226763215,FriJan15,15,1452850906,01
#BAAFAF,1162920606294458725_2531727671,FriJan15,15,1452850960,01
#565B5B,1162921383740094718_3970557,FriJan15,15,1452851053,01
#8C4545,1162921627923706486_577200187,FriJan15,15,1452851082,01
#979797,1162922549421804084_323576281,FriJan15,15,1452851192,01
#555252,1162924461713253350_33150503,FriJan15,15,1452851420,01
#9FA2A2,1162924540845004172_190727468,FriJan15,15,1452851430,01
#6B5858,1162924663218955221_196533383,FriJan15,15,1452851444,01
#9D9A9A,1162925257745116023_315503721,FriJan15,15,1452851515,01
#1B1313,1162925315408628849_1440143938,FriJan15,15,1452851522,01
#A97272,1162925329426118400_966854060,FriJan15,15,1452851524,01
#815252,1162925412571869352_1658396979,FriJan15,15,1452851533,01
#CBA7A7,1162925642598020868_966854060,FriJan15,15,1452851561,01
#595E5E,1162927211851883665_344891096,FriJan15,15,1452851748,01
#868383,1162927787486423870_1216750969,FriJan15,15,1452851816,01
#393737,1162928109407222125_1925235557,FriJan15,15,1452851855,01
#8D8787,1162929568878464739_902189898,FriJan15,15,1452852029,02
#997676,1162930083668847840_7538226,FriJan15,15,1452852090,02
#322121,1162930323347075284_10882171,FriJan15,15,1452852119,02
#6C7676,1162930336709311033_1756373,FriJan15,15,1452852120,02
#9C8989,1162930866928621742_1449516925,FriJan15,15,1452852184,02
#908181,1162932117106539336_1286975461,FriJan15,15,1452852333,02
#4A1717,1162932556044054441_244558978,FriJan15,15,1452852385,02
#897575,1162932861298065193_17084910,FriJan15,15,1452852421,02
#214A4A,1162934679660009709_1955726925,FriJan15,15,1452852638,02
#505353,1162937105036157394_176084935,FriJan15,15,1452852927,02
#4F2424,1162937137958365995_49056929,FriJan15,15,1452852931,02
#918C8C,1162937410563238516_146057201,FriJan15,15,1452852964,02
#5B4F4F,1162937810933751546_206436254,FriJan15,15,1452853011,02
#4E5454,1162938192421454114_2066270255,FriJan15,15,1452853057,02
#681010,1162938519010440600_13553868,FriJan15,15,1452853096,02
#A48686,1162938793600495033_6041290,FriJan15,15,1452853128,02
#1A2F2F,1162939681332722416_1910605701,FriJan15,15,1452853234,02
#463E3E,1162941592989163957_283672391,FriJan15,15,1452853462,02
#A98585,1162944293600373689_49056929,FriJan15,15,1452853784,02
#361717,1162945171637072396_1268648003,FriJan15,15,1452853889,02
#201616,1162945324475005659_1925235557,FriJan15,15,1452853907,02
#BB6464,1162946062983256996_218720917,FriJan15,15,1452853995,02
#A18989,1162946327083320979_1798557400,FriJan15,15,1452854027,02
#9A4C4C,1162946341862045622_9665444,FriJan15,15,1452854028,02
#7F9F9F,1162947190043592310_228626424,FriJan15,15,1452854129,02
#5A6464,1162947193852110206_507666512,FriJan15,15,1452854130,02
#704444,1162947301093594909_1718892996,FriJan15,15,1452854143,02
#766C6C,1162947732376665836_179597574,FriJan15,15,1452854194,02
#A18383,1162947883303177949_745106282,FriJan15,15,1452854212,02
#989696,1162947973347286708_214472054,FriJan15,15,1452854223,02
#BBC6C6,1162948098597515848_183351979,FriJan15,15,1452854238,02
#716262,1162948552412417476_24391586,FriJan15,15,1452854292,02
#213B3B,1162951725277425176_268941450,FriJan15,15,1452854670,02
#301F1F,1162952131665980617_1472353834,FriJan15,15,1452854719,02
#613737,1162952203495163650_2069566424,FriJan15,15,1452854727,02
#B69898,1162952393815973932_414901495,FriJan15,15,1452854750,02
#B88585,1162952795981591637_488480492,FriJan15,15,1452854798,02
#423636,1162954734103316309_2069566424,FriJan15,15,1452855029,02
#686E6E,1162955790291139225_427064701,FriJan15,15,1452855155,02
#2A1C1C,1162956419198590955_483886510,FriJan15,15,1452855230,02
#628B8B,1162958523171957337_315552905,FriJan15,15,1452855480,02
#CF8B8B,1162961280188487051_2198882756,FriJan15,15,1452855809,03
#6A5B5B,1162961336837082702_1397073074,FriJan15,15,1452855816,03
#776D6D,1162965098742974866_2074129129,FriJan15,15,1452856264,03
#414141,1162966635935617579_21203,FriJan15,15,1452856448,03
#8E7777,1162967865286208608_6041290,FriJan15,15,1452856594,03
#476363,1162968845900017910_1557188547,FriJan15,15,1452856711,03
#819191,1162968983622695047_314217093,FriJan15,15,1452856727,03
#625F5F,1162969409882709025_391333350,FriJan15,15,1452856778,03
#7E3E3E,1162972858327295860_215745312,FriJan15,15,1452857189,03
#604F4F,1162973757823641945_196617937,FriJan15,15,1452857297,03
#6C5E5E,1162974359051212732_176632212,FriJan15,15,1452857368,03
#B4BBBB,1162978737920849125_1611521708,FriJan15,15,1452857890,03
#6C4545,1162979382940020599_244558978,FriJan15,15,1452857967,03
#625A5A,1162980445372036405_2492927060,FriJan15,15,1452858094,03
#442B2B,1162981162625058041_345748888,FriJan15,15,1452858179,03
#717272,1162981454026768660_1598272175,FriJan15,15,1452858214,03
#645151,1162981605670333220_341534809,FriJan15,15,1452858232,03
#272121,1162982686244780403_535095813,FriJan15,15,1452858361,03
#BCB3B3,1162983357849376348_1598879964,FriJan15,15,1452858441,03
#584848,1162986240358686630_2549019038,FriJan15,15,1452858785,03
#232C2C,1162987010608455328_1710878446,FriJan15,15,1452858876,03
#799696,1162988363397668851_313733782,FriJan15,15,1452859038,03
#7F5E5E,1162989703910450388_215745312,FriJan15,15,1452859198,03
#695858,1162990977469840215_788626213,FriJan15,15,1452859349,04
#784E4E,1162993265095232942_497067834,FriJan15,15,1452859622,04
#C1C9C9,1162993841600543776_1644516102,FriJan15,15,1452859691,04
#864242,1162995622341829982_215745312,FriJan15,15,1452859903,04
#534D4D,1162996326551277062_497067834,FriJan15,15,1452859987,04
#594545,1162996757174132657_1535384838,FriJan15,15,1452860038,04
#737373,1162996944595992232_894275142,FriJan15,15,1452860061,04
#84C3C3,1162997737605295620_197355762,FriJan15,15,1452860155,04
#AD9696,1162997810786853201_268090119,FriJan15,15,1452860164,04
#708383,1162999405473197778_1503758610,FriJan15,15,1452860354,04
#786B6B,1162999586884862901_252803247,FriJan15,15,1452860376,04
#675454,1163005716506637179_222352075,FriJan15,15,1452861106,04
#A58686,1163005757746373182_28778383,FriJan15,15,1452861111,04
#AE9D9D,1163006229856508159_204402677,FriJan15,15,1452861168,04
#896464,1163010675903658406_474413677,FriJan15,15,1452861698,04
#4D5555,1163011018517556853_518976706,FriJan15,15,1452861738,04
#4F7070,1163011689558825182_596359597,FriJan15,15,1452861818,04
#988080,1163011943369952078_21871681,FriJan15,15,1452861849,04
#746868,1163011961081198160_1197669508,FriJan15,15,1452861851,04
#6F6161,1163012061852366301_1567168356,FriJan15,15,1452861863,04
#6A4747,1163012179872339506_1286418988,FriJan15,15,1452861877,04
#6E4848,1163012196641928785_51944732,FriJan15,15,1452861879,04
#656060,1163013142613306815_2201101258,FriJan15,15,1452861992,04
#928686,1163019338902223234_1747737893,FriJan15,15,1452862730,04
#594343,1163021450046462190_233072933,FriJan15,15,1452862982,05
#6D6A6A,1163022040628863459_1635107183,FriJan15,15,1452863052,05
#9F9C9C,1163024128249601514_179500422,FriJan15,15,1452863301,05
#50ACAC,1163025514737507980_203262374,FriJan15,15,1452863467,05
#534545,1163027078207526575_515848604,FriJan15,15,1452863653,05
#804A4A,1163027191241765443_32986403,FriJan15,15,1452863666,05
#814A4A,1163028524745014177_618321197,FriJan15,15,1452863825,05
#3A2323,1163030196536966596_279207270,FriJan15,15,1452864025,05
#382F2F,1163030940587950040_55890542,FriJan15,15,1452864113,05
#525050,1163033842589256032_2177549753,FriJan15,15,1452864459,05
#794949,1163034796332008693_239504720,FriJan15,15,1452864573,05
#5B5D5D,1163036129507219219_1452048652,FriJan15,15,1452864732,05
#3D3C3C,1163037473689042320_42533326,FriJan15,15,1452864892,05
#8A7777,1163038187736057006_1186143632,FriJan15,15,1452864977,05
#716F6F,1163039828370722370_528657754,FriJan15,15,1452865173,05
#728D8D,1163039886983750309_269794535,FriJan15,15,1452865180,05
#634E4E,1163040287002377840_37559014,FriJan15,15,1452865228,05
#527575,1163040724962058312_187517887,FriJan15,15,1452865280,05
#8C8C8C,1163042227681620306_2363438963,FriJan15,15,1452865459,05
#A0BDBD,1163043132159067262_35734896,FriJan15,15,1452865567,05
#6C6C6C,1163045001399050840_2313108015,FriJan15,15,1452865790,05
#715F5F,1163046488976073338_2313108015,FriJan15,15,1452865967,05
#609090,1163047501369618225_498710682,FriJan15,15,1452866088,05
#A48A8A,1163047747206342844_1330975857,FriJan15,15,1452866117,05
#5F5F5F,1163048393157141929_15453608,FriJan15,15,1452866194,05
#B18181,1163048693939104850_1421418642,FriJan15,15,1452866230,05
#7A9191,1163048980777047507_1935146572,FriJan15,15,1452866264,05
#575757,1163049935739075485_268479397,FriJan15,15,1452866378,05
#9D7474,1163051307268684942_1049839974,FriJan15,15,1452866541,06
#ADAFAF,1163052901890507429_12942799,FriJan15,15,1452866731,06
#A35C5C,1163056976783626632_6213731,FriJan15,15,1452867217,06
#5B5555,1163057559891896767_2548097,FriJan15,15,1452867287,06
#BEC8C8,1163057586038222813_1167212154,FriJan15,15,1452867290,06
#9C7C7C,1163059025893915466_645868581,FriJan15,15,1452867461,06
#CBA3A3,1163059380103879977_1412149550,FriJan15,15,1452867504,06
#6C4D4D,1163059539938983636_417713150,FriJan15,15,1452867523,06
#805E5E,1163062940585918713_2586070735,FriJan15,15,1452867928,06
#5A5858,1163063973855290193_678255,FriJan15,15,1452868051,06
#969696,1163064103901490720_262570922,FriJan15,15,1452868067,06
#A89999,1163064470687398562_2256333277,FriJan15,15,1452868110,06
#384545,1163064659867828715_325153807,FriJan15,15,1452868133,06
#888383,1163065273323447845_480445600,FriJan15,15,1452868206,06
#583434,1163065573991873279_1410659445,FriJan15,15,1452868242,06
#303030,1163067138523193269_2405666718,FriJan15,15,1452868428,06
#577F7F,1163067441275889571_348521176,FriJan15,15,1452868465,06
#B3AEAE,1163067660002388716_1380208065,FriJan15,15,1452868491,06
#613F3F,1163068844546279684_2106235081,FriJan15,15,1452868632,06
#8BBCBC,1163069245566053319_55602393,FriJan15,15,1452868680,06
#A27C7C,1163070718764180153_589076591,FriJan15,15,1452868855,06
#283333,1163071703051370586_207548039,FriJan15,15,1452868973,06
#545C5C,1163071813008793092_15242598,FriJan15,15,1452868986,06
#B57575,1163072751511837364_1549479901,FriJan15,15,1452869098,06
#857878,1163073102118490548_23196379,FriJan15,15,1452869139,06
#6E7070,1163074136050029086_1683243379,FriJan15,15,1452869263,06
#C09F9F,1163074936071749325_347043550,FriJan15,15,1452869358,06
#5F4141,1163075133092734815_2602406352,FriJan15,15,1452869382,06
#656767,1163075701683414465_1906218736,FriJan15,15,1452869449,06
#864242,1163075783372744911_484864777,FriJan15,15,1452869459,06
#6A6666,1163075780566673302_480445600,FriJan15,15,1452869459,06
#2A2C2C,1163076404439604577_2133879278,FriJan15,15,1452869533,06
#4A4A4A,1163076995877826830_1617258707,FriJan15,15,1452869604,06
#2F3A3A,1163077316816077267_411682239,FriJan15,15,1452869642,06
#818181,1163078210269050208_560946372,FriJan15,15,1452869748,06
#8F8585,1163078928291234000_16405671,FriJan15,15,1452869834,06
#707070,1163079906017810970_238431413,FriJan15,15,1452869950,06
#121616,1163080589815871794_1823897077,FriJan15,15,1452870032,07
#524F4F,1163081173512798915_11392863,FriJan15,15,1452870102,07
#326464,1163081362867858789_241461898,FriJan15,15,1452870124,07
#010101,1163081940443071163_2041439607,FriJan15,15,1452870193,07
#968686,1163081937721891404_238431413,FriJan15,15,1452870193,07
#383A3A,1163083805430930633_13408606,FriJan15,15,1452870415,07
#6A6C6C,1163083960067042606_695444106,FriJan15,15,1452870434,07
#64BABA,1163084188174511402_239090250,FriJan15,15,1452870461,07
#493F3F,1163085772019648878_40300689,FriJan15,15,1452870650,07
#848282,1163086579280471285_480445600,FriJan15,15,1452870746,07
#341C1C,1163086668430253123_229879550,FriJan15,15,1452870757,07
#665151,1163087226573022488_399142936,FriJan15,15,1452870823,07
#735F5F,1163087594062820576_2200289556,FriJan15,15,1452870867,07
#E8E3E3,1163088030292205944_287321239,FriJan15,15,1452870919,07
#8DA2A2,1163088635389260603_1919327795,FriJan15,15,1452870991,07
